state,district,year,new_parties,new_parties_caste,new_parties_socialist,new_parties_communist,new_parties_secular,new_parties_nationalist,new_parties_economic,new_parties_liberal,new_parties_religious,new_parties_ethnic,new_parties_farleft,new_parties_national_scope,new_parties_state_scope,new_parties_regional_scope,new_parties_subnational_scope,new_parties_farright,new_parties_farming,voting_participation,total_parties,political_concentration
Andhra Pradesh,Nizamabad,1962,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.54676586,3,2000
Andhra Pradesh,Nizamabad,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57628524,2,2500
Andhra Pradesh,Nizamabad,1971,3,0,0,0,0,0,0,0,0,2,0,1,0,2,2,1,0,0.56332523,5,2000
Andhra Pradesh,Nizamabad,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.65549618,3,2500
Andhra Pradesh,Nizamabad,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.58460242,4,2000
Andhra Pradesh,Nizamabad,1984,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.70024943,3,1666.6666
Andhra Pradesh,Nizamabad,1989,2,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0.7007423,5,1666.6666
Andhra Pradesh,Nizamabad,1991,3,1,1,0,1,0,0,1,0,0,1,2,0,1,1,0,0,0.6173926,7,526.3158
Andhra Pradesh,Nizamabad,1996,2,0,1,0,1,0,0,1,0,0,1,0,1,1,2,0,0,0.61562377,6,400
Andhra Pradesh,Nizamabad,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65618062,5,2000
Andhra Pradesh,Nizamabad,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.68882167,4,2500
Andhra Pradesh,Prakasam,1951,4,0,1,0,1,1,0,1,0,0,1,2,0,1,2,0,0,0.99197024,4,1111.1111
Andhra Pradesh,Prakasam,1957,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.52041173,3,2072.9336
Andhra Pradesh,Prakasam,1962,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.65346193,4,1668.5247
Andhra Pradesh,Prakasam,1967,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75611788,4,2500
Andhra Pradesh,Prakasam,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68477452,3,2500
Andhra Pradesh,Prakasam,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.62309462,3,3333.3333
Andhra Pradesh,Prakasam,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.58650529,4,2500
Andhra Pradesh,Prakasam,1984,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.65750861,3,1666.6666
Andhra Pradesh,Prakasam,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65818906,3,1428.5714
Andhra Pradesh,Prakasam,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.61397421,5,769.23077
Andhra Pradesh,Prakasam,1996,2,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0.64583898,6,208.33333
Andhra Pradesh,Prakasam,1998,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0.63220495,6,294.11765
Andhra Pradesh,Prakasam,1999,3,1,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0.66606486,6,1250
Andhra Pradesh,Ranga Reddy,1951,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.47985658,2,5000
Andhra Pradesh,Ranga Reddy,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Andhra Pradesh,Ranga Reddy,1962,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.51540554,3,3333.3333
Andhra Pradesh,Srikakulam,1951,5,0,1,1,1,1,0,1,0,0,2,3,0,1,2,0,0,0.50536597,5,1113.9255
Andhra Pradesh,Srikakulam,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36759976,2,5000
Andhra Pradesh,Srikakulam,1962,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.61811864,3,2000
Andhra Pradesh,Srikakulam,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71159053,3,3333.3333
Andhra Pradesh,Srikakulam,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67840135,3,3333.3333
Andhra Pradesh,Srikakulam,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.67431146,3,3333.3333
Andhra Pradesh,Srikakulam,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.63504803,4,1428.5714
Andhra Pradesh,Srikakulam,1984,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.72724217,3,2000
Andhra Pradesh,Srikakulam,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73387223,3,2500
Andhra Pradesh,Srikakulam,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.66011465,5,1250
Andhra Pradesh,Srikakulam,1996,2,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0.65819174,6,1000
Andhra Pradesh,Srikakulam,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6872021,4,2500
Andhra Pradesh,Srikakulam,1999,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.68655199,3,3333.3333
Andhra Pradesh,Visakhapatnam,1951,3,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0.47968438,3,2500
Andhra Pradesh,Visakhapatnam,1957,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.60099792,4,871.91119
Andhra Pradesh,Visakhapatnam,1962,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.62030983,3,1268.0339
Andhra Pradesh,Visakhapatnam,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71131384,3,1253.9611
Andhra Pradesh,Visakhapatnam,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58873326,3,1428.8243
Andhra Pradesh,Visakhapatnam,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.55574733,4,1431.2003
Andhra Pradesh,Visakhapatnam,1980,3,1,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.58445525,4,667.40479
Andhra Pradesh,Visakhapatnam,1984,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.67871815,3,527.91248
Andhra Pradesh,Visakhapatnam,1989,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.73802871,4,1113.5031
Andhra Pradesh,Visakhapatnam,1991,2,1,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.67473388,6,500.71979
Andhra Pradesh,Visakhapatnam,1996,2,0,1,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0.67665166,7,245.6541
Andhra Pradesh,Visakhapatnam,1998,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.72558671,5,1119.9055
Andhra Pradesh,Visakhapatnam,1999,2,0,0,1,0,0,0,1,0,0,1,1,0,1,2,0,0,0.73773593,7,1006.8342
Andhra Pradesh,Vizianagaram,1951,4,0,2,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0.48534766,4,2500
Andhra Pradesh,Vizianagaram,1962,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.65846348,3,3333.3333
Andhra Pradesh,Vizianagaram,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72296727,2,2500
Andhra Pradesh,Vizianagaram,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5381698,2,5000
Andhra Pradesh,Vizianagaram,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.53939492,3,1428.5714
Andhra Pradesh,Vizianagaram,1980,3,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.46107855,4,1666.6666
Andhra Pradesh,Vizianagaram,1984,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.74641412,3,2500
Andhra Pradesh,Vizianagaram,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74594086,2,5000
Andhra Pradesh,Vizianagaram,1991,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.67545879,4,1111.1111
Andhra Pradesh,Vizianagaram,1996,2,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0.67878461,6,555.55554
Andhra Pradesh,Vizianagaram,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73748857,4,2000
Andhra Pradesh,Vizianagaram,1999,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.75460452,4,2500
Andhra Pradesh,Warangal,1951,3,0,1,1,0,1,0,1,0,0,2,2,1,0,1,0,0,0.51034474,3,3333.3333
Andhra Pradesh,Warangal,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58134109,2,2500.0198
Andhra Pradesh,Warangal,1962,3,0,0,1,0,0,0,1,0,0,1,3,0,0,0,1,0,0.67695415,4,1673.973
Andhra Pradesh,Warangal,1967,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.69206446,4,2500
Andhra Pradesh,Warangal,1971,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.60987073,4,2000
Andhra Pradesh,Warangal,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6817798,3,1666.7952
Andhra Pradesh,Warangal,1980,2,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0.69890475,3,1115.6758
Andhra Pradesh,Warangal,1984,2,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0.73686916,4,909.81854
Andhra Pradesh,Warangal,1989,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75497156,5,771.39825
Andhra Pradesh,Warangal,1991,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0.6286341,7,452.25748
Andhra Pradesh,Warangal,1996,3,0,1,1,0,0,0,0,0,0,2,1,0,2,4,0,0,0.67585057,7,254.37901
Andhra Pradesh,Warangal,1998,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.70434964,8,563.77454
Andhra Pradesh,Warangal,1999,3,0,0,2,0,0,0,0,0,0,2,2,0,1,3,0,0,0.75544131,9,590.83746
Andhra Pradesh,West Godavari,1951,5,0,2,1,0,1,0,1,0,0,3,4,0,0,0,0,0,1.4407862,5,1111.1111
Andhra Pradesh,West Godavari,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53879833,2,5000
Andhra Pradesh,West Godavari,1962,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.77199662,3,1669.2454
Andhra Pradesh,West Godavari,1967,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.79492992,5,1251.2321
Andhra Pradesh,West Godavari,1971,2,2,0,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0.65494204,6,771.07404
Andhra Pradesh,West Godavari,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.70366871,6,1000.0226
Andhra Pradesh,West Godavari,1980,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0.62775701,5,714.35236
Andhra Pradesh,West Godavari,1984,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.76236284,3,909.98285
Andhra Pradesh,West Godavari,1989,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.78825295,4,912.85516
Andhra Pradesh,West Godavari,1991,4,1,2,1,0,0,0,1,0,0,3,4,0,0,0,0,0,0.71203095,7,371.60553
Andhra Pradesh,West Godavari,1996,3,0,2,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0.71075696,8,250.54718
Andhra Pradesh,West Godavari,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73843557,5,527.70972
Andhra Pradesh,West Godavari,1999,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0.74304855,7,913.86536
Arunachal Pradesh,Arunachal East,1977,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.56269598,2,3333.3333
Arunachal Pradesh,Arunachal East,1980,3,1,0,0,0,1,0,3,0,0,0,2,1,0,1,0,0,0.68092376,3,3333.3333
Arunachal Pradesh,Arunachal East,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73767102,3,2000
Arunachal Pradesh,Arunachal East,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65748751,3,3333.3333
Arunachal Pradesh,Arunachal East,1991,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.56089836,4,2500
Arunachal Pradesh,Arunachal East,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55677623,3,1666.6666
Arunachal Pradesh,Arunachal East,1998,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.57164687,4,2500
Arunachal Pradesh,Arunachal East,1999,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.7393707,3,3333.3333
Arunachal Pradesh,Arunachal West,1977,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,
Arunachal Pradesh,Arunachal West,1980,4,1,0,0,0,1,0,3,0,0,0,2,1,0,1,0,0,0.6897648,4,2000
Arunachal Pradesh,Arunachal West,1984,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.76719987,4,2500
Arunachal Pradesh,Arunachal West,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54657412,3,3333.3333
Arunachal Pradesh,Arunachal West,1991,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.4794623,3,3333.3333
Arunachal Pradesh,Arunachal West,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54568422,3,2500
Arunachal Pradesh,Arunachal West,1998,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.60672611,3,3333.3333
Arunachal Pradesh,Arunachal West,1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.70774227,3,3333.3333
Assam,Autonomous District,1951,3,2,0,0,0,1,0,3,0,0,0,1,0,2,2,0,0,0.30408728,3,3333.3333
Assam,Autonomous District,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29760373,2,3333.3333
Assam,Autonomous District,1962,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.47866192,2,5000
Assam,Autonomous District,1967,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.51399863,2,5000
Assam,Autonomous District,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43778601,2,3333.3333
Assam,Autonomous District,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44084597,2,5000
Assam,Autonomous District,1985,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.66682494,3,2000
Assam,Autonomous District,1991,3,2,0,0,0,0,0,2,0,0,0,1,1,1,2,0,0,0.71603,5,2000
Assam,Autonomous District,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79839051,4,1666.6666
Assam,Autonomous District,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75774217,4,2000
Assam,Autonomous District,1999,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.74001992,3,2500
Assam,Barpeta,1951,4,0,2,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0.53146869,4,2500
Assam,Barpeta,1962,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.51612455,3,1666.6666
Assam,Barpeta,1967,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.72887033,2,5000
Assam,Barpeta,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63862699,3,3333.3333
Assam,Barpeta,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.63570207,2,5000
Assam,Barpeta,1985,2,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0.89042848,4,1666.6666
Assam,Barpeta,1991,7,2,1,0,0,0,0,2,0,1,1,1,2,2,4,0,0,0.81262064,10,666.66669
Assam,Barpeta,1996,3,1,0,0,0,0,0,1,0,0,0,1,0,2,2,1,0,0.82253504,6,1250
Assam,Barpeta,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.61095297,4,1666.6666
Assam,Barpeta,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.75019073,6,1250
Assam,Cachar,1951,3,0,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,0.95371264,3,1666.6666
Assam,Cachar,1957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53902817,2,3333.3333
Assam,Cachar,1962,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.52633244,3,2500
Assam,Cachar,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44939959,2,2500
Assam,Cachar,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.41443083,4,1250
Assam,Cachar,1977,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.54306728,2,5000
Assam,Cachar,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.66544437,3,3333.3333
Assam,Cachar,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75693434,3,1250
Assam,Cachar,1991,4,1,0,0,0,0,0,1,0,1,0,1,1,1,2,0,0,0.75731039,7,1111.1111
Assam,Cachar,1996,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0.78621209,6,909.09088
Assam,Cachar,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78680319,4,1250
Assam,Cachar,1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.73515028,4,769.23077
Assam,Darrang,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.52139682,3,3333.3333
Assam,Darrang,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
Assam,Darrang,1962,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.56197691,3,3333.3333
Assam,Darrang,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5149821,3,2500
Assam,Darrang,1971,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.40338701,5,1428.5714
Assam,Darrang,1977,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0.54095417,3,3333.3333
Assam,Darrang,1985,4,2,1,0,0,0,0,3,0,0,1,3,0,1,1,0,0,0.82632297,6,1000
Assam,Darrang,1991,5,0,1,0,0,1,0,1,0,1,1,2,1,1,2,0,0,0.7575013,7,666.66669
Assam,Darrang,1996,4,1,0,0,0,0,0,1,0,0,0,0,0,3,4,1,0,0.79573697,8,666.66669
Assam,Darrang,1998,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0.59905595,6,833.33331
Assam,Darrang,1999,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0.72748619,6,1250
Assam,Dhubri,1957,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.47305647,2,5000
Assam,Dhubri,1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56034344,3,3333.3333
Assam,Dhubri,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71455711,3,3333.3333
Assam,Dhubri,1971,3,0,1,1,0,1,0,1,0,0,2,2,0,1,1,0,0,0.63159674,6,1428.5714
Assam,Dhubri,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.67705768,3,3333.3333
Assam,Dhubri,1985,2,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.86770612,4,1428.5714
Assam,Dhubri,1991,9,2,1,1,0,1,0,3,0,1,2,4,1,2,3,0,0,0.84792101,11,833.33331
Assam,Dhubri,1996,2,0,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0.87078142,6,1666.6666
Assam,Dhubri,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73650914,5,1428.5714
Assam,Dhubri,1999,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0.78581065,6,1250
Assam,Goalpara,1951,4,1,1,0,0,1,0,2,0,0,1,2,1,0,1,0,0,0.97912174,4,1666.6666
Assam,Goalpara,1957,2,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0.88849193,3,1666.6666
Assam,Goalpara,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53406644,3,3333.3333
Assam,Golaghat Jorhat,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.47382385,3,3333.3333
Assam,Jorhat,1957,4,0,1,1,0,1,0,1,0,0,2,3,0,0,0,0,0,0.4722423,4,2500
Assam,Jorhat,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48554748,3,3333.3333
Assam,Jorhat,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54203928,3,2500
Assam,Jorhat,1971,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.45624161,5,1666.6666
Assam,Jorhat,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.53098321,3,3333.3333
Assam,Jorhat,1985,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.72303843,3,2000
Assam,Jorhat,1991,4,1,0,0,0,0,0,1,0,1,0,1,1,1,2,0,0,0.66009152,7,769.23077
Assam,Jorhat,1996,2,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0.72346377,5,2000
Assam,Jorhat,1998,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0.34539685,6,1428.5714
Assam,Jorhat,1999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.64724308,4,2500
Assam,Kamrup Metropolitan,1951,3,0,2,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0.56224972,3,3333.3333
Assam,Kamrup Metropolitan,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.57068264,2,5000
Assam,Kamrup Metropolitan,1962,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.60040027,3,3333.3333
Assam,Kamrup Metropolitan,1967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66634035,3,1666.6666
Assam,Kamrup Metropolitan,1971,2,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0.53934354,5,1666.6666
Assam,Kamrup Metropolitan,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.52704275,3,3333.3333
Assam,Kamrup Metropolitan,1985,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.82363731,4,1250
Assam,Kamrup Metropolitan,1991,7,2,1,0,0,0,0,3,0,1,1,2,2,2,4,0,0,0.69886929,10,555.55554
Assam,Kamrup Metropolitan,1996,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0.74568743,7,769.23077
Assam,Kamrup Metropolitan,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.43811947,5,1428.5714
Assam,Kamrup Metropolitan,1999,2,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0.6332922,7,1000
Assam,Karimganj,1962,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.58105797,2,3333.3333
Assam,Karimganj,1967,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.64196193,3,3333.3333
Assam,Karimganj,1971,3,0,0,2,0,1,0,1,0,0,2,2,0,1,1,0,0,0.42288032,5,2000
Assam,Karimganj,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.44785553,4,2500
Assam,Karimganj,1980,3,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0.41827452,4,2500
Assam,Karimganj,1985,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75757211,3,1428.5714
Assam,Karimganj,1991,5,1,1,0,0,1,0,2,0,0,1,3,0,1,1,0,0,0.77235776,7,714.28571
Assam,Karimganj,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.80241907,6,1111.1111
Assam,Karimganj,1998,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.79185975,5,1428.5714
Assam,Karimganj,1999,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0.73745257,7,1250
Assam,Kokrajhar,1967,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,
Assam,Kokrajhar,1971,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.58539653,3,3333.3333
Assam,Kokrajhar,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6268723,2,5000
Assam,Kokrajhar,1985,2,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0.87773412,4,2000
Assam,Kokrajhar,1991,2,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0.84554809,4,2500
Assam,Kokrajhar,1996,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.82618004,5,1666.6666
Assam,Kokrajhar,1998,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0.67197585,6,1250
Assam,Kokrajhar,1999,2,0,0,2,0,0,0,0,0,0,2,1,1,0,1,0,0,0.77960515,5,1666.6666
Assam,Lakhimpur and Dibrugarh,1951,3,0,1,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0.42824644,3,2500
Assam,Lakhimpur and Dibrugarh,1957,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.39649212,3,3333.3333
Assam,Lakhimpur and Dibrugarh,1962,2,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0.4654935,3,3333.3333
Assam,Lakhimpur and Dibrugarh,1967,3,0,1,0,0,0,0,1,0,0,1,3,0,0,0,1,0,0.54904383,6,1111.1256
Assam,Lakhimpur and Dibrugarh,1971,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.50246429,6,714.82733
Assam,Lakhimpur and Dibrugarh,1977,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.51793593,3,1435.705
Assam,Lakhimpur and Dibrugarh,1985,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.73142523,5,556.9787
Assam,Lakhimpur and Dibrugarh,1991,9,2,1,1,0,1,0,3,0,1,2,3,1,3,5,0,0,0.72413272,12,374.44907
Assam,Lakhimpur and Dibrugarh,1996,3,0,0,1,0,0,0,0,0,1,1,1,0,2,5,0,0,0.76791316,8,420.29074
Assam,Lakhimpur and Dibrugarh,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.66662633,5,825.56207
Assam,Lakhimpur and Dibrugarh,1999,3,1,0,1,0,0,0,1,0,0,1,2,0,1,4,0,0,0.72308117,10,636.17303
Assam,Nagaon,1951,4,0,2,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0.50701314,4,2500
